id;Linkin Nimi;Linkin Kuvaus;UniqueNimi;Kieli;Url;KieliNimi
3770;Kielikahvilat;Espoo;???????? ????;ru;https://www.helmet.fi/ru-RU/Rekomenduem/Afisha?es=31.12.2018&t=%D0%AF%D0%B7%D1%8B%D0%BA%D0%BE%D0%B2%D1%8B%D0%B5%20%D0%BA%D0%B0%D1%84%D0%B5%20%D0%B8%20%D0%B4%D0%B8%D1%81%D0%BA%D1%83%D1%81%D1%81%D0%B8%D0%BE%D0%BD%D0%BD%D1%8B%D0%B5%20%D0%BA%D0%BB%D1%83%D0%B1%D1%8B&m=Espoo%20RU;Ven�j�
3770;Kielikahvilat;Espoo;Luqad ku barashada wada qaxweynta;so;;Somali
3770;Kielikahvilat;Espoo;Spr�kkaf�er;sv;;Ruotsi
3770;Kielikahvilat;Espoo;Dil Kahveleri;tr;;Turkki
3770;Kielikahvilat;Espoo;?????;zh;;Kiina
3771;Suomen kielen keskusteluryhm�;Espoo;????? ??????? ????????? ????????;ar;;Arabi
3771;Suomen kielen keskusteluryhm�;Espoo;Finnish discussion group;en;;Englanti
3771;Suomen kielen keskusteluryhm�;Espoo;Grupo de conversaci�n de fin�s;es;;Espanja
3771;Suomen kielen keskusteluryhm�;Espoo;Soome keele vestlusr�hm;et;;Eesti
3771;Suomen kielen keskusteluryhm�;Espoo;???? ?????? ???? ???????;fa;;Persia
3771;Suomen kielen keskusteluryhm�;Espoo;Groupe de discussion en finnois;fr;;Ranska
3771;Suomen kielen keskusteluryhm�;Espoo;????????????? ?????? ???????? ?????;ru;;Ven�j�
3771;Suomen kielen keskusteluryhm�;Espoo;Kooxaha wada sheekeysiga luqadda Finishka;so;;Somali
3771;Suomen kielen keskusteluryhm�;Espoo;Diskussionsgrupp p� finska;sv;;Ruotsi
3771;Suomen kielen keskusteluryhm�;Espoo;Fince konu?ma grubu;tr;;Turkki
3771;Suomen kielen keskusteluryhm�;Espoo;?????????;zh;;Kiina
3773;Lastenhoitoa ja kotiapua;Espoo;??????? ????????;ar;;Arabi
3773;Lastenhoitoa ja kotiapua;Espoo;Childcare and domestic help;en;;Englanti
3773;Lastenhoitoa ja kotiapua;Espoo;Cuidado de los ni�os y ayuda en el domicilio;es;;Espanja
3773;Lastenhoitoa ja kotiapua;Espoo;Lastehoid ja koduabi;et;;Eesti
3773;Lastenhoitoa ja kotiapua;Espoo;?????? ?? ???? ? ??? ?????;fa;;Persia
3773;Lastenhoitoa ja kotiapua;Espoo;Garde d'enfant et aide � domicile;fr;;Ranska
3773;Lastenhoitoa ja kotiapua;Espoo;???? ?? ?????? ? ?????? ? ?????? ?? ????;ru;;Ven�j�
3773;Lastenhoitoa ja kotiapua;Espoo;Daryeelka caruurta iyo caawinta guriga;so;;Somali
3773;Lastenhoitoa ja kotiapua;Espoo;Barnav�rd och hemhj�lp;sv;;Ruotsi
3773;Lastenhoitoa ja kotiapua;Espoo;�ocuk bak�m� ve evde yard�m;tr;;Turkki
3773;Lastenhoitoa ja kotiapua;Espoo;???????;zh;;Kiina
3776;Puistot�dit;Helsinki;?????? ???????;ar;;Arabi
3776;Puistot�dit;Helsinki;Park aunties;en;https://www.hel.fi/helsinki/en/childhood-and-education/play/families/park-auntie-activities;Englanti
3776;Puistot�dit;Helsinki;Auxiliares de parque infantil;es;;Espanja
3776;Puistot�dit;Helsinki;Pargit�did;et;;Eesti
3776;Puistot�dit;Helsinki;???? ??? ????;fa;;Persia
3776;Puistot�dit;Helsinki;Surveillantes de parc;fr;;Ranska
3776;Puistot�dit;Helsinki;???? ???????? ?????;ru;;Ven�j�
3776;Puistot�dit;Helsinki;Goob ay habaryaruhu/eedooyinku ku kulmaan;so;;Somali
3776;Puistot�dit;Helsinki;Parktanter;sv;https://www.hel.fi/helsinki/sv/fostran-och-utbildning/lek/formiddagsverskamhet/parktantsverksamhet;Ruotsi
3776;Puistot�dit;Helsinki;Park teyzeleri;tr;;Turkki
3776;Puistot�dit;Helsinki;????;zh;;Kiina
3778;Toimintaa lapsiperheille;Helsinki;?????? ???????;ar;;Arabi
3778;Toimintaa lapsiperheille;Helsinki;Activities for families with children;en;https://www.hel.fi/helsinki/en/childhood-and-education/play/families/;Englanti
3778;Toimintaa lapsiperheille;Helsinki;Actividades para familias con ni�os;es;;Espanja
3778;Toimintaa lapsiperheille;Helsinki;Tegevusi lastega peredele;et;;Eesti
3778;Toimintaa lapsiperheille;Helsinki;?????? ???? ??????? ??? ??? ???;fa;;Persia
3778;Toimintaa lapsiperheille;Helsinki;Activit�s pour les familles avec enfants;fr;;Ranska
3778;Toimintaa lapsiperheille;Helsinki;???????????? ??? ????? ? ??????;ru;;Ven�j�
3778;Toimintaa lapsiperheille;Helsinki;Waxqabad loogu talagaley qoysasaka caruurta leh;so;;Somali
3778;Toimintaa lapsiperheille;Helsinki;Verksamhet f�r barnfamiljer;sv;https://www.hel.fi/helsinki/sv/fostran-och-utbildning/lek/formiddagsverskamhet/;Ruotsi
3778;Toimintaa lapsiperheille;Helsinki;�ocuklu aileler i�in etkinlik;tr;;Turkki
3778;Toimintaa lapsiperheille;Helsinki;??????;zh;;Kiina
3779;Perhetalot;Helsinki;????? ???????;ar;;Arabi
3779;Perhetalot;Helsinki;Family houses;en;https://www.hel.fi/sote/perheentuki-en/0-1-year-olds/services-for-families-with-babies/family-houses/;Englanti
3779;Perhetalot;Helsinki;Casas familiares;es;;Espanja
3779;Perhetalot;Helsinki;Peremajad;et;;Eesti
3779;Perhetalot;Helsinki;??????? ??? ???????;fa;;Persia
3779;Perhetalot;Helsinki;Maisons familiales;fr;;Ranska
3779;Perhetalot;Helsinki;???????? ????;ru;;Ven�j�
3779;Perhetalot;Helsinki;Guryo qoyseed ;so;;Somali
3779;Perhetalot;Helsinki;Familjehus;sv;https://www.hel.fi/sote/perheentuki-sv/0-1-ar/tjanster-for-barnfamiljer/familjehus/;Ruotsi
3779;Perhetalot;Helsinki;Aile evleri;tr;;Turkki
3779;Perhetalot;Helsinki;???;zh;;Kiina
3780;Kerhoja lapsille;Helsinki;????????? - ???? ????;ar;;Arabi
3780;Kerhoja lapsille;Helsinki;Clubs for children;en;https://www.hel.fi/helsinki/en/childhood-and-education/play/playgroups/;Englanti
3780;Kerhoja lapsille;Helsinki;Grupos de juego para ni�os;es;;Espanja
3780;Kerhoja lapsille;Helsinki;Ringe lastele;et;;Eesti
3780;Kerhoja lapsille;Helsinki;??? ???????? ???? ??????;fa;;Persia
3780;Kerhoja lapsille;Helsinki;Clubs pour les enfants;fr;;Ranska
3780;Kerhoja lapsille;Helsinki;?????? ??? ?????;ru;;Ven�j�
3780;Kerhoja lapsille;Helsinki;Naadiyada Caruurta;so;;Somali
3780;Kerhoja lapsille;Helsinki;Klubbar f�r barn;sv;https://www.hel.fi/helsinki/sv/fostran-och-utbildning/lek/klubbar/;Ruotsi
3780;Kerhoja lapsille;Helsinki;�ocuklar i�in kl�pler;tr;;Turkki
3780;Kerhoja lapsille;Helsinki;?????;zh;;Kiina
3781;Stadin seniori-info;Helsinki;??????? ??????;ar;;Arabi
3781;Stadin seniori-info;Helsinki;Senior Info;en;https://www.hel.fi/helsinki/en/administration/administration/services/service-description?id=5216;Englanti
3781;Stadin seniori-info;Helsinki;Seniori-info;es;;Espanja
3781;Stadin seniori-info;Helsinki;Seniori info;et;;Eesti
3781;Stadin seniori-info;Helsinki;??????? ???? ????????;fa;;Persia
3781;Stadin seniori-info;Helsinki;Seniori-info;fr;;Ranska
3781;Stadin seniori-info;Helsinki;?????? Stadin seniori-info;ru;;Ven�j�
3781;Stadin seniori-info;Helsinki;Warbixinta Seniori ;so;;Somali
3781;Stadin seniori-info;Helsinki;Stadens seniorinfo;sv;https://www.hel.fi/helsinki/sv/stad-och-forvaltning/forvaltning/tjanster/tjanstebeskrivning?id=5216;Ruotsi
3781;Stadin seniori-info;Helsinki;Seniori-info;tr;;Turkki
3781;Stadin seniori-info;Helsinki;Seniori-info;zh;;Kiina
3782;Potilasmaksut;Helsinki;??????? ?????? ????????;ar;;Arabi
3782;Potilasmaksut;Helsinki;Patient fees;en;https://www.hel.fi/sote/en/services/fees/;Englanti
3782;Potilasmaksut;Helsinki;Copagos;es;;Espanja
3782;Potilasmaksut;Helsinki;Patsienditasud;et;;Eesti
3782;Potilasmaksut;Helsinki;?????? ?? ????? ?? ??????;fa;;Persia
3782;Potilasmaksut;Helsinki;Frais de patient;fr;;Ranska
3782;Potilasmaksut;Helsinki;?????? ??????????? ?????;ru;;Ven�j�
3782;Potilasmaksut;Helsinki;Biilasha bukaansocodka;so;;Somali
3782;Potilasmaksut;Helsinki;Patientavgifter;sv;https://www.hel.fi/sote/sv/tjanster/avgifter/;Ruotsi
3782;Potilasmaksut;Helsinki;Hastalar�n �dedi?i �cretler;tr;;Turkki
3782;Potilasmaksut;Helsinki;??;zh;;Kiina
3784;YKI-harjoituksia;suomen ja ruotsin kieli;?????? ????? ?????;ar;;Arabi
3784;YKI-harjoituksia;suomen ja ruotsin kieli;YKI exercises;en;;Englanti
3784;YKI-harjoituksia;suomen ja ruotsin kieli;Ejercicios para el certificado YKI;es;;Espanja
3784;YKI-harjoituksia;suomen ja ruotsin kieli;�ldise keeletaseme eksami harjutused;et;;Eesti
3784;YKI-harjoituksia;suomen ja ruotsin kieli;??????? YKI;fa;;Persia
3784;YKI-harjoituksia;suomen ja ruotsin kieli;Stages YKI;fr;;Ranska
3784;YKI-harjoituksia;suomen ja ruotsin kieli;?????????? ? YKI;ru;;Ven�j�
3784;YKI-harjoituksia;suomen ja ruotsin kieli;Toobabarka YKI;so;;Somali
3784;YKI-harjoituksia;suomen ja ruotsin kieli;�vningar f�r allm�nna spr�kexamina;sv;;Ruotsi
3784;YKI-harjoituksia;suomen ja ruotsin kieli;YKI al�?t�rmalar�;tr;;Turkki
3784;YKI-harjoituksia;suomen ja ruotsin kieli;??????????;zh;;Kiina
3785;Tietoa naapuruussovittelusta;Asuminen;???? ?????? ??????;ar;;Arabi
3785;Tietoa naapuruussovittelusta;Asuminen;Information on community mediation;en;https://www.naapuruussovittelu.fi/en/community-mediation2/;Englanti
3785;Tietoa naapuruussovittelusta;Asuminen;Informaci�n sobre la mediaci�n entre vecinos;es;;Espanja
3785;Tietoa naapuruussovittelusta;Asuminen;Teavet naabrilepituse kohta;et;;Eesti
3785;Tietoa naapuruussovittelusta;Asuminen;??????? ?? ???? ????? ? ???? ??? ????????;fa;;Persia
3785;Tietoa naapuruussovittelusta;Asuminen;Informations sur la m�diation de voisinage;fr;;Ranska
3785;Tietoa naapuruussovittelusta;Asuminen;?????????? ?? ?????????????? ????????? ?????????;ru;;Ven�j�
3785;Tietoa naapuruussovittelusta;Asuminen;Warbixin ku saabsan dhexdhexaadinta dersika;so;;Somali
3785;Tietoa naapuruussovittelusta;Asuminen;Information om grannmedling;sv;;Ruotsi
3785;Tietoa naapuruussovittelusta;Asuminen;Kom?uluk uzla?mas� hakk�nda bilgi;tr;;Turkki
3785;Tietoa naapuruussovittelusta;Asuminen;????????;zh;;Kiina
3786;Suomen kielen opetus;Tampere;Finnish language courses;en;https://tampereenseurakunnat.fi/sivustot/in_english/activities;Englanti
3786;Suomen kielen opetus;Tampere;Soome keele �pe;et;;Eesti
3786;Suomen kielen opetus;Tampere;???????? ???????? ?????;ru;;Ven�j�
3789;Organisaatio;Tampere;Organisation;en;https://www.tampere.fi/en/city-of-tampere/organisation.html;Englanti
3789;Organisaatio;Tampere;Organisatsioon;et;;Eesti
3789;Organisaatio;Tampere;??????????????? ?????????;ru;;Ven�j�
3790;Monikulttuurinen toiminta;Tampere;Multicultural activities;en;;Englanti
3790;Monikulttuurinen toiminta;Tampere;Multikultuurne tegevus;et;;Eesti
3790;Monikulttuurinen toiminta;Tampere;???????????????? ????????????;ru;;Ven�j�
3791;L�hitorit;Tampere;Local Markets;en;;Englanti
3791;L�hitorit;Tampere;Kohalikud kauplused;et;;Eesti
3791;L�hitorit;Tampere;?????? ??????;ru;;Ven�j�
3792;Nuorten mielenterveyspalveluja verkossa;Tampere;Online mental health services for young people;en;;Englanti
3792;Nuorten mielenterveyspalveluja verkossa;Tampere;Noorte vaimse tervishoiu teenused internetis;et;;Eesti
3792;Nuorten mielenterveyspalveluja verkossa;Tampere;? ??????????????? ?????? ???????? ? ?????????;ru;;Ven�j�
3793;Tietoa omaishoitajalle;Perhe;??????? ?????? ??????;ar;https://www.polli.fi/wp-content/uploads/2018/08/OPAS-OMAISHOITAJALLE_ARABIA.pdf;Arabi
3793;Tietoa omaishoitajalle;Perhe;Information for carers;en;https://www.polli.fi/wp-content/uploads/2018/08/OPAS-OMAISHOITAJALLE_ENGLANTI.pdf;Englanti
3793;Tietoa omaishoitajalle;Perhe;Informaci�n para cuidadores no profesionales familiares;es;;Espanja
3793;Tietoa omaishoitajalle;Perhe;Teave omastehooldajale;et;;Eesti
3793;Tietoa omaishoitajalle;Perhe;???????? ???? ?????? ?? ?? ?????? ????? ??? ????? ??????;fa;https://www.polli.fi/wp-content/uploads/2018/08/OPAS-OMAISHOITAJALLE_FARSIPERSIA.pdf;Persia
3793;Tietoa omaishoitajalle;Perhe;Informations pour les soignants qui s'occupent de leur proche � domicile;fr;;Ranska
3793;Tietoa omaishoitajalle;Perhe;?????????? ??? ???, ?????????????? ???? ?? ????????;ru;https://www.polli.fi/wp-content/uploads/2018/08/OPAS-OMAISHOITAJALLE_VEN%C3%84J%C3%84.pdf;Ven�j�
3793;Tietoa omaishoitajalle;Perhe;Macluumaad ku saabsan guri-ku-daryeelida ehelka;so;https://www.polli.fi/wp-content/uploads/2018/08/OPAS-OMAISHOITAJALLE_SOMALI.pdf;Somali
3793;Tietoa omaishoitajalle;Perhe;Information f�r n�rst�endev�rdare;sv;;Ruotsi
3793;Tietoa omaishoitajalle;Perhe;Aile bireyine bakanlar i�in bilgi;tr;;Turkki
3793;Tietoa omaishoitajalle;Perhe;????????????;zh;https://www.polli.fi/wp-content/uploads/2018/08/OPAS-OMAISHOITAJALLE_KIINA.pdf;Kiina
3795;Tietoa kuoroista;Vapaa-aika;??????? ?? ?????? ?? ?????????;ar;;Arabi
3795;Tietoa kuoroista;Vapaa-aika;Information about choirs;en;https://sulasol.fi/en/front-page/;Englanti
3795;Tietoa kuoroista;Vapaa-aika;Informaci�n sobre coros;es;;Espanja
3795;Tietoa kuoroista;Vapaa-aika;Teave kooride kohta;et;;Eesti
3795;Tietoa kuoroista;Vapaa-aika;???????? ?????? ???? ??? ??? ???? ????? ;fa;;Persia
3795;Tietoa kuoroista;Vapaa-aika;Informations sur les chorales;fr;;Ranska
3795;Tietoa kuoroista;Vapaa-aika;?????????? ? ??????? ????????????;ru;;Ven�j�
3795;Tietoa kuoroista;Vapaa-aika;Macluumaad ku saabsan wadar ku heesida;so;;Somali
3795;Tietoa kuoroista;Vapaa-aika;Information om k�rer;sv;;Ruotsi
3795;Tietoa kuoroista;Vapaa-aika;Korolar hakk�nda bilgi;tr;;Turkki
3795;Tietoa kuoroista;Vapaa-aika;?????;zh;;Kiina
3796;Festivaaleja Suomessa;Vapaa-aika;?????????? ?? ?????? ;ar;;Arabi
3796;Festivaaleja Suomessa;Vapaa-aika;Finland festivals;en;https://festivals.fi/en/;Englanti
3796;Festivaaleja Suomessa;Vapaa-aika;Festivales en Finlandia;es;;Espanja
3796;Festivaaleja Suomessa;Vapaa-aika;Festivalid Soomes;et;;Eesti
3796;Festivaaleja Suomessa;Vapaa-aika;??????? ???? ?? ?? ?????? ?????? ?????? ;fa;;Persia
3796;Festivaaleja Suomessa;Vapaa-aika;Festivals en Finlande;fr;https://festivals.fi/fr/;Ranska
3796;Festivaaleja Suomessa;Vapaa-aika;????????? ? ?????????;ru;https://festivals.fi/ru/;Ven�j�
3796;Festivaaleja Suomessa;Vapaa-aika;Faystooyinka muusikada ee Finland;so;;Somali
3796;Festivaaleja Suomessa;Vapaa-aika;Festivaler i Finland;sv;https://festivals.fi/sv/;Ruotsi
3796;Festivaaleja Suomessa;Vapaa-aika;Finlandiya'daki festivaller;tr;;Turkki
3796;Festivaaleja Suomessa;Vapaa-aika;?????;zh;https://festivals.fi/zh-hans/;Kiina
3797;Kansanmusiikki ja -tanssi Suomessa;Vapaa-aika;???????? ??????? ?????? ?????? ?? ??????;ar;;Arabi
3797;Kansanmusiikki ja -tanssi Suomessa;Vapaa-aika;Folk music and dance in Finland;en;https://kamukanta.fi/english/;Englanti
3797;Kansanmusiikki ja -tanssi Suomessa;Vapaa-aika;Centro de promoci�n de m�sica y danzas populares;es;;Espanja
3797;Kansanmusiikki ja -tanssi Suomessa;Vapaa-aika;Rahvamuusika ja -tants Soomes;et;;Eesti
3797;Kansanmusiikki ja -tanssi Suomessa;Vapaa-aika;???? ?????? ? ??? ??? ?? ??????;fa;;Persia
3797;Kansanmusiikki ja -tanssi Suomessa;Vapaa-aika;Musique et danses populaires en Finlande;fr;;Ranska
3797;Kansanmusiikki ja -tanssi Suomessa;Vapaa-aika;???????? ????? ? ?????? ? ?????????;ru;;Ven�j�
3797;Kansanmusiikki ja -tanssi Suomessa;Vapaa-aika;Muusikada iyo qoob-ka ciyaarka qaranka Finland;so;;Somali
3797;Kansanmusiikki ja -tanssi Suomessa;Vapaa-aika;Folkmusik och -dans i Finland;sv;https://kamukanta.fi/svenska/;Ruotsi
3797;Kansanmusiikki ja -tanssi Suomessa;Vapaa-aika;Finlandiya'da halk m�zi?i ve dans�;tr;;Turkki
3797;Kansanmusiikki ja -tanssi Suomessa;Vapaa-aika;?????????;zh;;Kiina
3798;Monipuolisia suomen kielen harjoituksia;Suomen ja ruotsin kieli;??????? (??????) ?????? ???? ?????????;ar;;Arabi
3798;Monipuolisia suomen kielen harjoituksia;Suomen ja ruotsin kieli;Wide range of Finnish language exercises;en;;Englanti
3798;Monipuolisia suomen kielen harjoituksia;Suomen ja ruotsin kieli;Variados ejercicios de lengua finlandesa;es;;Espanja
3798;Monipuolisia suomen kielen harjoituksia;Suomen ja ruotsin kieli;Erinevaid soome keele harjutusi;et;;Eesti
3798;Monipuolisia suomen kielen harjoituksia;Suomen ja ruotsin kieli;??????? ????? ???? ???????;fa;;Persia
3798;Monipuolisia suomen kielen harjoituksia;Suomen ja ruotsin kieli;Entra�nements de langue finnoise vari�s;fr;;Ranska
3798;Monipuolisia suomen kielen harjoituksia;Suomen ja ruotsin kieli;????????? ?????????? ?? ??????? ?????;ru;;Ven�j�
3798;Monipuolisia suomen kielen harjoituksia;Suomen ja ruotsin kieli;Laylisyo dhinacyo badan oo luqada Finnishka ah;so;;Somali
3798;Monipuolisia suomen kielen harjoituksia;Suomen ja ruotsin kieli;M�ngsidiga �vningar i finska spr�ket;sv;;Ruotsi
3798;Monipuolisia suomen kielen harjoituksia;Suomen ja ruotsin kieli;�e?itli Fince dili al�?t�rmalar�;tr;;Turkki
3798;Monipuolisia suomen kielen harjoituksia;Suomen ja ruotsin kieli;???????;zh;;Kiina
3801;Vuokra-asuntoja;Vantaa;????? ???????;ar;;Arabi
3801;Vuokra-asuntoja;Vantaa;Rental housing;en;https://www.sato.fi/en/rental-apartments;Englanti
3801;Vuokra-asuntoja;Vantaa;Viviendas de alquiler;es;;Espanja
3801;Vuokra-asuntoja;Vantaa;��rikorterid;et;;Eesti
3801;Vuokra-asuntoja;Vantaa;???? ??? ????????;fa;;Persia
3801;Vuokra-asuntoja;Vantaa;Logements locatifs;fr;;Ranska
3801;Vuokra-asuntoja;Vantaa;???????? ????????;ru;;Ven�j�
3801;Vuokra-asuntoja;Vantaa;Guryaha la kireysto;so;;Somali
3801;Vuokra-asuntoja;Vantaa;Hyresbost�der;sv;;Ruotsi
3801;Vuokra-asuntoja;Vantaa;Kiral�k konutlar;tr;;Turkki
3801;Vuokra-asuntoja;Vantaa;??????;zh;;Kiina
3803;Turvakodit;Vantaa;?????? ??????;ar;;Arabi
3803;Turvakodit;Vantaa;Shelters;en;;Englanti
3803;Turvakodit;Vantaa;Hogares de acogida;es;;Espanja
3803;Turvakodit;Vantaa;Turvakodud;et;;Eesti
3803;Turvakodit;Vantaa;???? ??? ???;fa;;Persia
3803;Turvakodit;Vantaa;Refuges;fr;;Ranska
3803;Turvakodit;Vantaa;??????;ru;;Ven�j�
3803;Turvakodit;Vantaa;Guryaha ammaanka;so;;Somali
3803;Turvakodit;Vantaa;Skyddshem;sv;;Ruotsi
3803;Turvakodit;Vantaa;S�?�nma evleri;tr;;Turkki
3803;Turvakodit;Vantaa;???;zh;;Kiina
3804;Turvakodit;Vantaa;?????? ??????;ar;;Arabi
3804;Turvakodit;Vantaa;Shelters;en;https://ensijaturvakotienliitto.fi/vantaanturvakoti/sv-en/in-english/;Englanti
3804;Turvakodit;Vantaa;Hogares de acogida;es;;Espanja
3804;Turvakodit;Vantaa;Turvakodud;et;;Eesti
3804;Turvakodit;Vantaa;???? ??? ???;fa;;Persia
3804;Turvakodit;Vantaa;Refuges;fr;;Ranska
3804;Turvakodit;Vantaa;??????;ru;;Ven�j�
3804;Turvakodit;Vantaa;Guryaha ammaanka;so;;Somali
3804;Turvakodit;Vantaa;Skyddshem;sv;https://ensijaturvakotienliitto.fi/vantaanturvakoti/sv-en/pa-svenska/;Ruotsi
3804;Turvakodit;Vantaa;S�?�nma evleri;tr;;Turkki
3804;Turvakodit;Vantaa;???;zh;;Kiina
3805;Vuokra-asuntoja;Vantaa;????? ???????;ar;;Arabi
3805;Vuokra-asuntoja;Vantaa;Rental housing;en;https://www.avara.fi/en/vuokra-asunnot/vantaa;Englanti
3805;Vuokra-asuntoja;Vantaa;Viviendas de alquiler;es;;Espanja
3805;Vuokra-asuntoja;Vantaa;��rikorterid;et;;Eesti
3805;Vuokra-asuntoja;Vantaa;???? ??? ????????;fa;;Persia
3805;Vuokra-asuntoja;Vantaa;Logements locatifs;fr;;Ranska
3805;Vuokra-asuntoja;Vantaa;???????? ????????;ru;;Ven�j�
3805;Vuokra-asuntoja;Vantaa;Guryaha la kireysto;so;;Somali
3805;Vuokra-asuntoja;Vantaa;Hyresbost�der;sv;;Ruotsi
3805;Vuokra-asuntoja;Vantaa;Kiral�k konutlar;tr;;Turkki
3805;Vuokra-asuntoja;Vantaa;??????;zh;;Kiina
3807;Tietoa valmistavasta opetuksesta;Vantaa;??????? ?? ??????? ????????;ar;;Arabi
3807;Tietoa valmistavasta opetuksesta;Vantaa;Information about preparatory education;en;;Englanti
3807;Tietoa valmistavasta opetuksesta;Vantaa;Informaci�n sobre formaci�n preparatoria;es;;Espanja
3807;Tietoa valmistavasta opetuksesta;Vantaa;Teavet ettevalmistava �ppe kohta;et;;Eesti
3807;Tietoa valmistavasta opetuksesta;Vantaa;???????? ?????? ???? ?????? ????? ????;fa;;Persia
3807;Tietoa valmistavasta opetuksesta;Vantaa;Informations sur l?enseignement pr�paratoire;fr;;Ranska
3807;Tietoa valmistavasta opetuksesta;Vantaa;?????????? ? ???????????????? ????????;ru;;Ven�j�
3807;Tietoa valmistavasta opetuksesta;Vantaa;Macluumaad ku saabsan waxbarashada diyaarinta ah;so;;Somali
3807;Tietoa valmistavasta opetuksesta;Vantaa;Information om den f�rberedande undervisningen;sv;;Ruotsi
3807;Tietoa valmistavasta opetuksesta;Vantaa;Haz�rlay�c� e?itim hakk�nda bilgiler;tr;;Turkki
3807;Tietoa valmistavasta opetuksesta;Vantaa;??????????;zh;;Kiina
3808;Perusopetusta maahanmuuttajille;Vantaa;??????? ??????? ?????????;ar;;Arabi
3808;Perusopetusta maahanmuuttajille;Vantaa;Basic education for immigrants;en;;Englanti
3808;Perusopetusta maahanmuuttajille;Vantaa;Educaci�n b�sica para inmigrantes;es;;Espanja
3808;Perusopetusta maahanmuuttajille;Vantaa;P�hiharidus immigrantidele;et;;Eesti
3808;Perusopetusta maahanmuuttajille;Vantaa;????? ???? ???? ???? ???????;fa;;Persia
3808;Perusopetusta maahanmuuttajille;Vantaa;Formation primaire et secondaire pour les immigr�s;fr;;Ranska
3808;Perusopetusta maahanmuuttajille;Vantaa;???????? ????? ??????????? ??? ???????????;ru;;Ven�j�
3808;Perusopetusta maahanmuuttajille;Vantaa;Dhigista waxbarashada dugsiga dhexe ee ku socda dadka dalsoogaleetiga ah;so;;Somali
3808;Perusopetusta maahanmuuttajille;Vantaa;Grundl�ggande utbildning f�r invandrare;sv;;Ruotsi
3808;Perusopetusta maahanmuuttajille;Vantaa;G��menler i�in temek e?itim;tr;;Turkki
3808;Perusopetusta maahanmuuttajille;Vantaa;????????;zh;;Kiina
3810;Suomi toisena kielen� perusopetuksessa;Vantaa;????????? ???? ????? ?? ????? ??????? ???????;ar;;Arabi
3810;Suomi toisena kielen� perusopetuksessa;Vantaa;Finnish as a second language in basic education;en;;Englanti
3810;Suomi toisena kielen� perusopetuksessa;Vantaa;El fin�s como segunda lengua en la formaci�n b�sica;es;;Espanja
3810;Suomi toisena kielen� perusopetuksessa;Vantaa;Soome teise keelena p�hikoolis;et;;Eesti
3810;Suomi toisena kielen� perusopetuksessa;Vantaa;????? ???? ??????? ?????? ???? ????? ??? ?? ????? ???????;fa;;Persia
